verse_id,ayah_key,entity_id,mention_text,mention_type,confidence_score
4120,39:62,1,الله,direct,1.00
4121,39:63,1,الله,direct,1.00
4122,39:64,1,الله,direct,1.00
4124,39:66,1,الله,direct,1.00
4125,39:67,1,الله,direct,1.00
4125,39:67,107,يوم القيامة,direct,1.00
4126,39:68,1,الله,direct,1.00
4133,39:75,51,الملائكة,direct,1.00
4133,39:75,217,العرش,direct,1.00
4135,40:2,1,الله,direct,1.00
4137,40:4,1,الله,direct,1.00
4138,40:5,4,نوح,direct,1.00
4138,40:5,56,قوم نوح,direct,1.00
4139,40:6,97,النار,direct,1.00
4140,40:7,217,العرش,direct,1.00
4143,40:10,1,الله,direct,1.00
4145,40:12,1,الله,direct,1.00
4147,40:14,1,الله,direct,1.00
4148,40:15,217,العرش,direct,1.00
4149,40:16,1,الله,direct,1.00
4150,40:17,1,الله,direct,1.00
4153,40:20,1,الله,direct,1.00
4154,40:21,1,الله,direct,1.00
4155,40:22,1,الله,direct,1.00
4156,40:23,14,موسى,direct,1.00
4157,40:24,31,فرعون,direct,1.00
4159,40:26,14,موسى,direct,1.00
4159,40:26,31,فرعون,direct,1.00
4160,40:27,14,موسى,direct,1.00
4161,40:28,1,الله,direct,1.00
4161,40:28,31,فرعون,direct,1.00
4161,40:28,77,آل فرعون,direct,1.00
4162,40:29,1,الله,direct,1.00
4162,40:29,31,فرعون,direct,1.00
4164,40:31,1,الله,direct,1.00
4164,40:31,4,نوح,direct,1.00
4164,40:31,56,قوم نوح,direct,1.00
4166,40:33,1,الله,direct,1.00
4167,40:34,1,الله,direct,1.00
4167,40:34,12,يوسف,direct,1.00
4168,40:35,1,الله,direct,1.00
4169,40:36,31,فرعون,direct,1.00
4169,40:36,32,هامان,direct,1.00
4170,40:37,14,موسى,direct,1.00
4170,40:37,31,فرعون,direct,1.00
4174,40:41,97,النار,direct,1.00
4176,40:43,1,الله,direct,1.00
4176,40:43,97,النار,direct,1.00
4177,40:44,1,الله,direct,1.00
4178,40:45,1,الله,direct,1.00
4178,40:45,31,فرعون,direct,1.00
4179,40:46,31,فرعون,direct,1.00
4179,40:46,77,آل فرعون,direct,1.00
4179,40:46,97,النار,direct,1.00
4180,40:47,97,النار,direct,1.00
4181,40:48,1,الله,direct,1.00
4182,40:49,97,النار,direct,1.00
4186,40:53,14,موسى,direct,1.00
4186,40:53,123,إسرائيل,direct,1.00
4188,40:55,1,الله,direct,1.00
4189,40:56,1,الله,direct,1.00
4194,40:61,1,الله,direct,1.00
4195,40:62,1,الله,direct,1.00
4196,40:63,1,الله,direct,1.00
4197,40:64,1,الله,direct,1.00
4199,40:66,1,الله,direct,1.00
4201,40:68,24,يحيى,direct,1.00
4202,40:69,1,الله,direct,1.00
4205,40:72,97,النار,direct,1.00
4207,40:74,1,الله,direct,1.00
4210,40:77,1,الله,direct,1.00
4211,40:78,1,الله,direct,1.00
4212,40:79,1,الله,direct,1.00
4214,40:81,1,الله,direct,1.00
4218,40:85,1,الله,direct,1.00
4231,41:13,57,عاد,direct,1.00
4232,41:14,1,الله,direct,1.00
4233,41:15,1,الله,direct,1.00
4233,41:15,57,عاد,direct,1.00
4235,41:17,58,ثمود,direct,1.00
4237,41:19,1,الله,direct,1.00
4237,41:19,97,النار,direct,1.00
4239,41:21,1,الله,direct,1.00
4240,41:22,1,الله,direct,1.00
4243,41:25,54,الجن,direct,1.00
4244,41:26,80,القرآن,direct,1.00
4246,41:28,1,الله,direct,1.00
4246,41:28,97,النار,direct,1.00
4247,41:29,54,الجن,direct,1.00
4248,41:30,1,الله,direct,1.00
4248,41:30,51,الملائكة,direct,1.00
4251,41:33,1,الله,direct,1.00
4254,41:36,53,الشيطان,direct,1.00
4258,41:40,97,النار,direct,1.00
4258,41:40,107,يوم القيامة,direct,1.00
4263,41:45,14,موسى,direct,1.00
4270,41:52,1,الله,direct,1.00
4275,42:3,1,الله,direct,1.00
4277,42:5,1,الله,direct,1.00
4278,42:6,1,الله,direct,1.00
4280,42:8,1,الله,direct,1.00
4281,42:9,24,يحيى,direct,1.00
4282,42:10,1,الله,direct,1.00
4285,42:13,1,الله,direct,1.00
4285,42:13,7,إبراهيم,direct,1.00
4287,42:15,1,الله,direct,1.00
4288,42:16,1,الله,direct,1.00
4289,42:17,1,الله,direct,1.00
4291,42:19,1,الله,direct,1.00
4293,42:21,1,الله,direct,1.00
4295,42:23,1,الله,direct,1.00
4296,42:24,1,الله,direct,1.00
4299,42:27,1,الله,direct,1.00
4303,42:31,1,الله,direct,1.00
4304,42:32,163,البحر,direct,1.00
4305,42:33,145,الريح,direct,1.00
4308,42:36,1,الله,direct,1.00
4312,42:40,1,الله,direct,1.00
4316,42:44,1,الله,direct,1.00
4317,42:45,107,يوم القيامة,direct,1.00
4318,42:46,1,الله,direct,1.00
4319,42:47,1,الله,direct,1.00
4323,42:51,1,الله,direct,1.00
4325,42:53,1,الله,direct,1.00
4344,43:19,51,الملائكة,direct,1.00
4351,43:26,7,إبراهيم,direct,1.00
4356,43:31,80,القرآن,direct,1.00
4371,43:46,14,موسى,direct,1.00
4371,43:46,31,فرعون,direct,1.00
4376,43:51,31,فرعون,direct,1.00
4376,43:51,89,مصر,direct,1.00
4378,43:53,51,الملائكة,direct,1.00
4382,43:57,27,مريم,direct,1.00
4384,43:59,123,إسرائيل,direct,1.00
4387,43:62,53,الشيطان,direct,1.00
4388,43:63,1,الله,direct,1.00
4388,43:63,25,عيسى,direct,1.00
4389,43:64,1,الله,direct,1.00
4402,43:77,159,مالك,direct,1.00
4407,43:82,217,العرش,direct,1.00
4412,43:87,1,الله,direct,1.00
4422,44:8,24,يحيى,direct,1.00
4431,44:17,31,فرعون,direct,1.00
4431,44:17,79,قوم فرعون,direct,1.00
4432,44:18,1,الله,direct,1.00
4433,44:19,1,الله,direct,1.00
4438,44:24,163,البحر,direct,1.00
4444,44:30,123,إسرائيل,direct,1.00
4445,44:31,31,فرعون,direct,1.00
4451,44:37,61,قوم تبع,direct,1.00
4456,44:42,1,الله,direct,1.00
4475,45:2,1,الله,direct,1.00
4478,45:5,1,الله,direct,1.00
4479,45:6,1,الله,direct,1.00
4481,45:8,1,الله,direct,1.00
4483,45:10,1,الله,direct,1.00
4485,45:12,1,الله,direct,1.00
4485,45:12,163,البحر,direct,1.00
4487,45:14,1,الله,direct,1.00
4489,45:16,123,إسرائيل,direct,1.00
4490,45:17,107,يوم القيامة,direct,1.00
4492,45:19,1,الله,direct,1.00
4495,45:22,1,الله,direct,1.00
4496,45:23,1,الله,direct,1.00
4499,45:26,1,الله,direct,1.00
4499,45:26,107,يوم القيامة,direct,1.00
4505,45:32,1,الله,direct,1.00
4507,45:34,97,النار,direct,1.00
4508,45:35,1,الله,direct,1.00
4512,46:2,1,الله,direct,1.00
4514,46:4,1,الله,direct,1.00
4515,46:5,1,الله,direct,1.00
4515,46:5,107,يوم القيامة,direct,1.00
4518,46:8,1,الله,direct,1.00
4520,46:10,1,الله,direct,1.00
4520,46:10,123,إسرائيل,direct,1.00
4522,46:12,14,موسى,direct,1.00
4523,46:13,1,الله,direct,1.00
4524,46:14,175,أصحاب الجنة,direct,1.00
4526,46:16,175,أصحاب الجنة,direct,1.00
4527,46:17,1,الله,direct,1.00
4528,46:18,54,الجن,direct,1.00
4530,46:20,97,النار,direct,1.00
4531,46:21,1,الله,direct,1.00
4531,46:21,57,عاد,direct,1.00
4533,46:23,1,الله,direct,1.00
4536,46:26,1,الله,direct,1.00
4538,46:28,1,الله,direct,1.00
4539,46:29,54,الجن,direct,1.00
4539,46:29,80,القرآن,direct,1.00
4540,46:30,14,موسى,direct,1.00
4541,46:31,1,الله,direct,1.00
4542,46:32,1,الله,direct,1.00
4543,46:33,1,الله,direct,1.00
4543,46:33,24,يحيى,direct,1.00
4544,46:34,97,النار,direct,1.00
4546,47:1,1,الله,direct,1.00
4547,47:2,26,محمد,direct,1.00
4548,47:3,1,الله,direct,1.00
4549,47:4,1,الله,direct,1.00
4552,47:7,1,الله,direct,1.00
4554,47:9,1,الله,direct,1.00
4555,47:10,1,الله,direct,1.00
4556,47:11,1,الله,direct,1.00
4557,47:12,1,الله,direct,1.00
4560,47:15,97,النار,direct,1.00
4561,47:16,1,الله,direct,1.00
4564,47:19,1,الله,direct,1.00
4566,47:21,1,الله,direct,1.00
4568,47:23,1,الله,direct,1.00
4569,47:24,80,القرآن,direct,1.00
4570,47:25,53,الشيطان,direct,1.00
4571,47:26,1,الله,direct,1.00
4572,47:27,51,الملائكة,direct,1.00
4573,47:28,1,الله,direct,1.00
4574,47:29,1,الله,direct,1.00
4577,47:32,1,الله,direct,1.00
4578,47:33,1,الله,direct,1.00
4579,47:34,1,الله,direct,1.00
4583,47:38,1,الله,direct,1.00
4585,48:2,1,الله,direct,1.00
4586,48:3,1,الله,direct,1.00
4587,48:4,1,الله,direct,1.00
4588,48:5,1,الله,direct,1.00
4589,48:6,1,الله,direct,1.00
4590,48:7,1,الله,direct,1.00
4593,48:10,1,الله,direct,1.00
4594,48:11,1,الله,direct,1.00
4594,48:11,211,الأعراب,direct,1.00
4597,48:14,1,الله,direct,1.00
4598,48:15,1,الله,direct,1.00
4599,48:16,1,الله,direct,1.00
4599,48:16,211,الأعراب,direct,1.00
4600,48:17,1,الله,direct,1.00
4601,48:18,1,الله,direct,1.00
4602,48:19,1,الله,direct,1.00
4603,48:20,1,الله,direct,1.00
4604,48:21,1,الله,direct,1.00
4606,48:23,1,الله,direct,1.00
4607,48:24,1,الله,direct,1.00
4607,48:24,87,مكة,direct,1.00
4608,48:25,1,الله,direct,1.00
4608,48:25,95,المسجد الحرام,direct,1.00
4609,48:26,1,الله,direct,1.00
4610,48:27,1,الله,direct,1.00
4610,48:27,95,المسجد الحرام,direct,1.00
4612,48:29,1,الله,direct,1.00
4612,48:29,26,محمد,direct,1.00
4612,48:29,81,التوراة,direct,1.00
4612,48:29,82,الإنجيل,direct,1.00
4613,49:1,1,الله,direct,1.00
4615,49:3,1,الله,direct,1.00
4619,49:7,1,الله,direct,1.00
4620,49:8,1,الله,direct,1.00
4621,49:9,1,الله,direct,1.00
4622,49:10,1,الله,direct,1.00
4624,49:12,1,الله,direct,1.00
4625,49:13,1,الله,direct,1.00
4626,49:14,1,الله,direct,1.00
4626,49:14,211,الأعراب,direct,1.00
4627,49:15,1,الله,direct,1.00
4628,49:16,1,الله,direct,1.00
4629,49:17,1,الله,direct,1.00
4630,49:18,1,الله,direct,1.00
4642,50:12,4,نوح,direct,1.00
4642,50:12,56,قوم نوح,direct,1.00
4643,50:13,8,لوط,direct,1.00
4656,50:26,1,الله,direct,1.00
4688,51:13,97,النار,direct,1.00
4699,51:24,7,إبراهيم,direct,1.00
4713,51:38,14,موسى,direct,1.00
4713,51:38,31,فرعون,direct,1.00
4716,51:41,57,عاد,direct,1.00
4716,51:41,145,الريح,direct,1.00
4718,51:43,58,ثمود,direct,1.00
4721,51:46,4,نوح,direct,1.00
4725,51:50,1,الله,direct,1.00
4726,51:51,1,الله,direct,1.00
4731,51:56,54,الجن,direct,1.00
4733,51:58,1,الله,direct,1.00
4745,52:10,164,الجبال,direct,1.00
4749,52:14,97,النار,direct,1.00
4762,52:27,1,الله,direct,1.00
4778,52:43,1,الله,direct,1.00
4798,53:14,103,سدرة المنتهى,direct,1.00
4799,53:15,96,جنة,direct,1.00
4803,53:19,187,اللات,direct,1.00
4807,53:23,1,الله,direct,1.00
4810,53:26,1,الله,direct,1.00
4811,53:27,51,الملائكة,direct,1.00
4820,53:36,14,موسى,direct,1.00
4836,53:52,4,نوح,direct,1.00
4842,53:58,1,الله,direct,1.00
4855,54:9,4,نوح,direct,1.00
4855,54:9,56,قوم نوح,direct,1.00
4863,54:17,80,القرآن,direct,1.00
4864,54:18,57,عاد,direct,1.00
4868,54:22,80,القرآن,direct,1.00
4869,54:23,58,ثمود,direct,1.00
4878,54:32,80,القرآن,direct,1.00
4879,54:33,8,لوط,direct,1.00
4879,54:33,59,قوم لوط,direct,1.00
4880,54:34,8,لوط,direct,1.00
4886,54:40,80,القرآن,direct,1.00
4887,54:41,31,فرعون,direct,1.00
4887,54:41,77,آل فرعون,direct,1.00
4894,54:48,97,النار,direct,1.00
4903,55:2,80,القرآن,direct,1.00
4908,55:7,221,الميزان,direct,1.00
4909,55:8,221,الميزان,direct,1.00
4910,55:9,221,الميزان,direct,1.00
4925,55:24,163,البحر,direct,1.00
4934,55:33,54,الجن,direct,1.00
4984,56:5,164,الجبال,direct,1.00
5050,56:71,97,النار,direct,1.00
5077,57:2,24,يحيى,direct,1.00
5079,57:4,217,العرش,direct,1.00
5080,57:5,1,الله,direct,1.00
5084,57:9,1,الله,direct,1.00
5085,57:10,1,الله,direct,1.00
5086,57:11,1,الله,direct,1.00
5088,57:13,69,المنافقون,direct,1.00
5089,57:14,1,الله,direct,1.00
5090,57:15,97,النار,direct,1.00
5091,57:16,1,الله,direct,1.00
5092,57:17,1,الله,direct,1.00
5092,57:17,24,يحيى,direct,1.00
5093,57:18,1,الله,direct,1.00
5095,57:20,1,الله,direct,1.00
5096,57:21,1,الله,direct,1.00
5097,57:22,1,الله,direct,1.00
5099,57:24,1,الله,direct,1.00
5100,57:25,1,الله,direct,1.00
5102,57:27,1,الله,direct,1.00
5102,57:27,27,مريم,direct,1.00
5102,57:27,82,الإنجيل,direct,1.00
5103,57:28,1,الله,direct,1.00
5104,57:29,1,الله,direct,1.00
5104,57:29,70,أهل الكتاب,direct,1.00
5105,58:1,1,الله,direct,1.00
5106,58:2,1,الله,direct,1.00
5108,58:4,1,الله,direct,1.00
5109,58:5,1,الله,direct,1.00
5110,58:6,1,الله,direct,1.00
5111,58:7,1,الله,direct,1.00
5111,58:7,107,يوم القيامة,direct,1.00
5112,58:8,1,الله,direct,1.00
5113,58:9,1,الله,direct,1.00
5114,58:10,1,الله,direct,1.00
5114,58:10,53,الشيطان,direct,1.00
5115,58:11,1,الله,direct,1.00
5116,58:12,1,الله,direct,1.00
5117,58:13,1,الله,direct,1.00
5118,58:14,1,الله,direct,1.00
5119,58:15,1,الله,direct,1.00
5120,58:16,1,الله,direct,1.00
5120,58:16,96,جنة,direct,1.00
5121,58:17,1,الله,direct,1.00
5121,58:17,97,النار,direct,1.00
5122,58:18,1,الله,direct,1.00
5123,58:19,1,الله,direct,1.00
5123,58:19,53,الشيطان,direct,1.00
5124,58:20,1,الله,direct,1.00
5125,58:21,1,الله,direct,1.00
5126,58:22,1,الله,direct,1.00
5128,59:2,1,الله,direct,1.00
5128,59:2,70,أهل الكتاب,direct,1.00
5129,59:3,1,الله,direct,1.00
5129,59:3,97,النار,direct,1.00
5130,59:4,1,الله,direct,1.00
5131,59:5,1,الله,direct,1.00
5132,59:6,1,الله,direct,1.00
5133,59:7,1,الله,direct,1.00
5134,59:8,1,الله,direct,1.00
5137,59:11,70,أهل الكتاب,direct,1.00
5139,59:13,1,الله,direct,1.00
5142,59:16,1,الله,direct,1.00
5142,59:16,53,الشيطان,direct,1.00
5143,59:17,97,النار,direct,1.00
5144,59:18,1,الله,direct,1.00
5145,59:19,1,الله,direct,1.00
5146,59:20,97,النار,direct,1.00
5146,59:20,175,أصحاب الجنة,direct,1.00
5147,59:21,1,الله,direct,1.00
5147,59:21,80,القرآن,direct,1.00
5148,59:22,1,الله,direct,1.00
5149,59:23,1,الله,direct,1.00
5150,59:24,1,الله,direct,1.00
5153,60:3,107,يوم القيامة,direct,1.00
5154,60:4,1,الله,direct,1.00
5154,60:4,7,إبراهيم,direct,1.00
5156,60:6,1,الله,direct,1.00
5157,60:7,1,الله,direct,1.00
5158,60:8,1,الله,direct,1.00
5159,60:9,1,الله,direct,1.00
5160,60:10,1,الله,direct,1.00
5161,60:11,1,الله,direct,1.00
5162,60:12,1,الله,direct,1.00
5163,60:13,1,الله,direct,1.00
5166,61:3,1,الله,direct,1.00
5167,61:4,1,الله,direct,1.00
5168,61:5,1,الله,direct,1.00
5168,61:5,14,موسى,direct,1.00
5169,61:6,1,الله,direct,1.00
5169,61:6,25,عيسى,direct,1.00
5169,61:6,27,مريم,direct,1.00
5169,61:6,81,التوراة,direct,1.00
5169,61:6,123,إسرائيل,direct,1.00
5170,61:7,1,الله,direct,1.00
5171,61:8,1,الله,direct,1.00
5172,61:9,71,المشركون,direct,1.00
5174,61:11,1,الله,direct,1.00
5176,61:13,1,الله,direct,1.00
5177,61:14,1,الله,direct,1.00
5177,61:14,25,عيسى,direct,1.00
5177,61:14,27,مريم,direct,1.00
5177,61:14,76,الحواريون,direct,1.00
5177,61:14,123,إسرائيل,direct,1.00
5181,62:4,1,الله,direct,1.00
5182,62:5,1,الله,direct,1.00
5182,62:5,81,التوراة,direct,1.00
5186,62:9,1,الله,direct,1.00
5187,62:10,1,الله,direct,1.00
5188,62:11,1,الله,direct,1.00
5189,63:1,1,الله,direct,1.00
5189,63:1,69,المنافقون,direct,1.00
5190,63:2,1,الله,direct,1.00
5190,63:2,96,جنة,direct,1.00
5192,63:4,1,الله,direct,1.00
5193,63:5,1,الله,direct,1.00
5194,63:6,1,الله,direct,1.00
5195,63:7,1,الله,direct,1.00
5196,63:8,88,المدينة,direct,1.00
5197,63:9,1,الله,direct,1.00
5199,63:11,1,الله,direct,1.00
5205,64:6,1,الله,direct,1.00
5206,64:7,1,الله,direct,1.00
5209,64:10,97,النار,direct,1.00
5210,64:11,1,الله,direct,1.00
5211,64:12,1,الله,direct,1.00
5212,64:13,1,الله,direct,1.00
5213,64:14,1,الله,direct,1.00
5215,64:16,1,الله,direct,1.00
5216,64:17,1,الله,direct,1.00
5218,65:1,1,الله,direct,1.00
5219,65:2,1,الله,direct,1.00
5220,65:3,1,الله,direct,1.00
5221,65:4,1,الله,direct,1.00
5222,65:5,1,الله,direct,1.00
5224,65:7,1,الله,direct,1.00
5227,65:10,1,الله,direct,1.00
5228,65:11,1,الله,direct,1.00
5229,65:12,1,الله,direct,1.00
5230,66:1,1,الله,direct,1.00
5231,66:2,1,الله,direct,1.00
5232,66:3,1,الله,direct,1.00
5233,66:4,1,الله,direct,1.00
5235,66:6,1,الله,direct,1.00
5237,66:8,1,الله,direct,1.00
5239,66:10,1,الله,direct,1.00
5239,66:10,4,نوح,direct,1.00
5239,66:10,8,لوط,direct,1.00
5239,66:10,97,النار,direct,1.00
5240,66:11,1,الله,direct,1.00
5240,66:11,31,فرعون,direct,1.00
5241,66:12,28,عمران,direct,1.00
5250,67:9,1,الله,direct,1.00
5260,67:19,146,الطير,direct,1.00
5267,67:26,1,الله,direct,1.00
5269,67:28,1,الله,direct,1.00
5288,68:17,175,أصحاب الجنة,direct,1.00
5310,68:39,107,يوم القيامة,direct,1.00
5319,68:48,136,الحوت,direct,1.00
5327,69:4,58,ثمود,direct,1.00
5328,69:5,58,ثمود,direct,1.00
5329,69:6,57,عاد,direct,1.00
5332,69:9,31,فرعون,direct,1.00
5345,69:22,96,جنة,direct,1.00
5370,69:47,161,أُحد,direct,1.00
5378,70:3,1,الله,direct,1.00
5379,70:4,51,الملائكة,direct,1.00
5384,70:9,164,الجبال,direct,1.00
5413,70:38,96,جنة,direct,1.00
5422,71:3,1,الله,direct,1.00
5423,71:4,1,الله,direct,1.00
5434,71:15,1,الله,direct,1.00
5440,71:21,4,نوح,direct,1.00
5442,71:23,183,يغوث,direct,1.00
5444,71:25,1,الله,direct,1.00
5445,71:26,4,نوح,direct,1.00
5448,72:1,54,الجن,direct,1.00
5451,72:4,1,الله,direct,1.00
5452,72:5,1,الله,direct,1.00
5453,72:6,54,الجن,direct,1.00
5454,72:7,1,الله,direct,1.00
5459,72:12,1,الله,direct,1.00
5461,72:14,148,المسلمون,direct,1.00
5465,72:18,1,الله,direct,1.00
5466,72:19,1,الله,direct,1.00
5469,72:22,1,الله,direct,1.00
5469,72:22,161,أُحد,direct,1.00
5470,72:23,1,الله,direct,1.00
5479,73:4,80,القرآن,direct,1.00
5489,73:14,164,الجبال,direct,1.00
5490,73:15,31,فرعون,direct,1.00
5491,73:16,31,فرعون,direct,1.00
5495,73:20,1,الله,direct,1.00
5495,73:20,80,القرآن,direct,1.00
5526,74:31,1,الله,direct,1.00
5526,74:31,97,النار,direct,1.00
5551,74:56,1,الله,direct,1.00
5557,75:6,107,يوم القيامة,direct,1.00
5591,75:40,24,يحيى,direct,1.00
5597,76:6,1,الله,direct,1.00
5600,76:9,1,الله,direct,1.00
5602,76:11,1,الله,direct,1.00
5603,76:12,96,جنة,direct,1.00
5614,76:23,80,القرآن,direct,1.00
5621,76:30,1,الله,direct,1.00
5632,77:10,164,الجبال,direct,1.00
5692,78:20,164,الجبال,direct,1.00
5727,79:15,14,موسى,direct,1.00
5729,79:17,31,فرعون,direct,1.00
5737,79:25,1,الله,direct,1.00
5803,81:3,164,الجبال,direct,1.00
5820,81:20,217,العرش,direct,1.00
5829,81:29,1,الله,direct,1.00
5875,83:27,227,تسنيم,direct,1.00
5905,84:21,80,القرآن,direct,1.00
5913,85:4,67,أصحاب الأخدود,direct,1.00
5914,85:5,97,النار,direct,1.00
5924,85:15,217,العرش,direct,1.00
5927,85:18,31,فرعون,direct,1.00
5955,87:7,1,الله,direct,1.00
5960,87:12,97,النار,direct,1.00
5961,87:13,24,يحيى,direct,1.00
5967,87:19,7,إبراهيم,direct,1.00
5967,87:19,84,صحف إبراهيم,direct,1.00
5977,88:10,96,جنة,direct,1.00
5986,88:19,164,الجبال,direct,1.00
5991,88:24,1,الله,direct,1.00
6000,89:7,101,إرم,direct,1.00
6018,89:25,161,أُحد,direct,1.00
6019,89:26,161,أُحد,direct,1.00
6028,90:5,161,أُحد,direct,1.00
6030,90:7,161,أُحد,direct,1.00
6054,91:11,58,ثمود,direct,1.00
6056,91:13,1,الله,direct,1.00
6106,95:8,1,الله,direct,1.00
6120,96:14,1,الله,direct,1.00
6126,97:1,230,ليلة القدر,direct,1.00
6127,97:2,230,ليلة القدر,direct,1.00
6128,97:3,230,ليلة القدر,direct,1.00
6129,97:4,51,الملائكة,direct,1.00
6131,98:1,70,أهل الكتاب,direct,1.00
6132,98:2,1,الله,direct,1.00
6135,98:5,1,الله,direct,1.00
6136,98:6,70,أهل الكتاب,direct,1.00
6138,98:8,1,الله,direct,1.00
6162,101:5,164,الجبال,direct,1.00
6185,104:6,1,الله,direct,1.00
6194,106:1,64,قريش,direct,1.00
6205,108:1,225,الكوثر,direct,1.00
6214,110:1,1,الله,direct,1.00
6215,110:2,1,الله,direct,1.00
6222,112:1,1,الله,direct,1.00
6222,112:1,161,أُحد,direct,1.00
6223,112:2,1,الله,direct,1.00
6225,112:4,161,أُحد,direct,1.00
